CD_DIST,NM_DIST,M >= 70 ANOS,F >= 70 ANOS,AREA_KM2,POP_TOTAL
430820105,Flores da Cunha,124,0,"204,7242750",28589
430820108,Mato Perso,0,0,"32,5672206",613
430820115,Otávio Rocha,11,0,"38,9497223",1690
430825005,Floriano Peixoto,12,0,"168,5214119",1668
430830005,Fontoura Xavier,56,0,"274,7861238",7276
430830007,Campo Novo,0,0,"84,9482721",522
430830010,Gramado São Pedro,7,0,"121,2612644",681
430830020,Linha Silveira,0,0,"44,7994078",665
430830035,Três Pinheiros,0,0,"57,4438544",406
430840905,Formigueiro,66,0,"578,8748721",6413
430843305,Forquetinha,16,0,"93,2746589",2393
430845805,Fortaleza dos Valos,17,0,"379,7855769",4041
430845815,Fazenda Colorado,0,0,"270,7268271",436
430850805,Frederico Westphalen,122,0,"159,3272652",30564
430850810,Castelinho,4,0,"53,6419470",815
430850815,Osvaldo Cruz,7,0,"14,7285202",665
430850818,São João do Porto,6,0,"37,4833558",583
430860705,Garibaldi,139,0,"99,2443670",33004
430860725,Marcorama,3,0,"51,5210341",1015
430860728,São José de Costa Real,3,0,"17,7263988",316
430865605,Garruchos,17,0,"803,7369778",2688
430870605,Gaurama,44,0,"135,1732461",4979
430870615,Baliza,6,0,"69,2551001",686
430880505,General Câmara,32,0,"173,1149294",5102
430880508,Boca da Picada,8,0,"88,2003476",550
430880510,Boqueirão,7,0,"112,5936339",971
430880525,Santo Amaro do Sul,4,0,"136,1007084",989
430885405,Gentil,10,0,"172,2308413",1390
430885410,Campo do Meio,4,0,"12,4844689",354
430890405,Getúlio Vargas,78,0,"87,2200242",15192
430890425,Rio Toldo,3,0,"121,6281186",863
430890430,Souza Ramos,0,0,"78,6179294",547
430900105,Giruá,88,0,"188,1510701",13419
430900110,Cândido Freire,0,0,"53,8348106",422
430900120,Mato Grande,3,0,"367,0757080",727
430900122,Quinze de Novembro,0,0,"88,2537141",405
430900123,Rincão dos Mellos,0,0,"39,0572769",276
430900124,Rincão Maciel,3,0,"45,8571842",389
430900126,São Paulo das Tunas,3,0,"74,8290682",375
430905005,Glorinha,29,0,"97,6913554",4847
430905010,Capão Grande,6,0,"111,7773340",690
430905015,Maracanã,7,0,"66,7469059",1089
430905020,Vila Nova,7,0,"47,7397872",1032
430910005,Gramado,142,0,"239,3409471",40134
430912605,Gramado dos Loureiros,5,0,"131,3955815",2014
430915905,Gramado Xavier,12,0,"217,5155033",3304
430920905,Gravataí,959,0,"117,3858775",232525
430920915,Barro Vermelho,16,0,"109,3036219",8159
430920930,Ipiranga,27,0,"71,5821454",6829
430920933,Itacolomi,25,0,"34,6121866",9817
430920935,Morungava,28,0,"135,4040673",7744
430925805,Guabiju,12,0,"146,9252435",1417
430930805,Guaíba,454,0,"376,1660720",92924
430940705,Guaporé,110,0,"136,6658767",23818
430940707,Colombo,3,0,"87,6948913",844
430940735,Santo Antônio,0,0,"73,1844652",606
430950605,Guarani das Missões,37,0,"121,3188720",6028
430950609,Linha Harmonia,8,0,"97,3701306",955
430950620,Linha Porto Alegre,3,0,"72,0108258",432
430955505,Harmonia,15,0,"48,5570122",5378
430957105,Herveiras,19,0,"118,2608642",2565
430960505,Horizontina,85,0,"171,4881978",18030
430960510,Cascata,7,0,"58,2057673",821
430965405,Hulha Negra,22,0,"822,6076757",5976
430970405,Humaitá,30,0,"135,0104858",4681
430975305,Ibarama,25,0,"195,4263521",3732
430980305,Ibiaçá,20,0,"172,8072507",3856
430980310,Rio Telha,0,0,"26,6958371",122
430980315,Vitória,0,0,"149,2752995",549
430990205,Ibiraiaras,50,0,"193,7331239",5879
430990207,Nossa Senhora da Saúde,3,0,"15,1429799",114
430990209,São Luiz,0,0,"21,6284569",200
430990210,São Sebastião,11,0,"61,6550010",583
430995105,Ibirapuitã,16,0,"307,1637754",3723
431000905,Ibirubá,105,0,"373,7460422",20395
431000910,Alfredo Brenner,0,0,"132,4385697",847
431000920,Santo Antônio do Bom Retiro,3,0,"101,0004540",341
431010805,Igrejinha,90,0,"138,3026413",32808
431020705,Ijuí,402,0,"77,5290147",77653
431020707,Alto da União,3,0,"131,1288246",1214
431020708,Barreiro,8,0,"36,0572063",545
431020710,Chorão,6,0,"35,2500119",704
431020725,Floresta,3,0,"47,2057950",537
431020727,Itaí,3,0,"33,2161690",672
431020730,Mauá,3,0,"141,0400089",685
431020737,Santana,18,0,"51,2061385",1375
431020740,Santo Antônio,5,0,"31,0050586",265
431020750,Linha 6 Norte,0,0,"66,6736328",591
431020755,Esquina Heidmann,0,0,"38,6703177",539
431030605,Ilópolis,19,0,"123,6020031",4157
431033005,Imbé,88,0,"39,7656270",26824
431036305,Imigrante,34,0,"71,7163762",3080
431040505,Independência,18,0,"140,1266519",5321
431040510,Colônia Medeiros,0,0,"54,9649085",222
431040515,Esquina Araújo,0,0,"100,6649658",539
431040520,São Valentim,0,0,"62,5269739",345
431041305,Inhacorá,0,0,"113,7489809",2014
431043905,Ipê,26,0,"261,3595811",4045
431043920,Vila São Paulo,4,0,"202,0711304",481
431043925,Vila Segredo,9,0,"135,6012471",873
431046205,Ipiranga do Sul,12,0,"158,7098826",1720
431050405,Iraí,22,0,"149,3501680",7148
431050430,Vila Salete,0,0,"32,2290799",334
431053805,Itaara,31,0,"172,8010106",5572
431055305,Itacurubi,12,0,"1120,8736112",2995
431057905,Itapuca,20,0,"184,6732295",1937
431060305,Itaqui,214,0,"12,5612959",31899
431060312,Ibicuí,0,0,"786,9613872",1371
431060330,Itaó,3,0,"1029,7059486",992
431060340,Pintado,0,0,"614,3711569",542
431060345,Tupuraí,0,0,"963,0061403",964
431065205,Itati,9,0,"205,0596710",2638
431070205,Itatiba do Sul,14,0,"62,6814733",2101
431070210,Povoado Tozzo,4,0,"52,8767374",355
431070215,Saltinho,3,0,"41,3117842",265
431070220,Sete Lagoas,3,0,"55,7985171",487
431075105,Ivorá,3,0,"122,9296760",1929
431080105,Ivoti,81,0,"63,0919210",22983
431085005,Jaboticaba,21,0,"88,4026946",2936
431085020,Trentin,3,0,"39,1864357",843
431087605,Jacuizinho,3,0,"339,3990535",2040
431090005,Jacutinga,13,0,"53,6296955",2979
431090012,Barão Hirsch,0,0,"124,3794894",359
431100705,Jaguarão,179,0,"2051,8452283",26603
431110605,Jaguari,62,0,"229,5355972",7759
431110610,Ijucapirama,17,0,"198,4881890",1731
431110617,Santo Izidro,5,0,"88,7646338",218
431110620,Taquarichim,11,0,"158,5259589",871
431112205,Jaquirana,14,0,"728,1618838",3121
431112210,Chapada,6,0,"180,7166324",569
431113005,Jari,12,0,"853,0800515",3349
431115505,Jóia,12,0,"1238,9178390",7184
431120505,Júlio de Castilhos,118,0,"1619,6986160",16938
431120525,São João dos Mellos,6,0,"201,6557264",393
431120530,Três Mártires,3,0,"108,1898791",895
431123905,Lagoa Bonita do Sul,17,0,"109,7579003",2251
431125405,Lagoão,17,0,"387,4856827",5341
431127005,Lagoa dos Três Cantos,7,0,"87,6836097",1449
431127020,Linha Glória,3,0,"50,9179165",289
431130405,Lagoa Vermelha,151,0,"281,5057711",25454
431130408,Boqueirão,0,0,"218,4631181",410
431130411,Campinas,0,0,"110,7562877",404
431130414,Capão do Cedro,0,0,"84,7264120",195
431130425,Clemente Argolo,0,0,"233,8577259",338
431130427,Nossa Senhora de Fátima,0,0,"109,2063799",235
431130430,Santa Luzia,0,0,"121,6526733",436
431130435,Tupinambá,4,0,"100,0587512",187
431140305,Lajeado,278,0,"91,2309011",93646
431142905,Lajeado do Bugre,13,0,"67,9471386",2601
431150205,Lavras do Sul,35,0,"1359,2750962",6470
431150210,Ibaré,4,0,"1241,6943691",687
431160105,Liberato Salzano,31,0,"147,2657389",3737
431160110,Pinhalzinho,0,0,"98,3611482",1044
431162705,Lindolfo Collor,6,0,"33,3510993",6248
431164305,Linha Nova,17,0,"63,5018666",1683
431170005,Machadinho,32,0,"262,1463872",5246
431170010,Bela Vista,0,0,"73,0516775",489
431171805,Maçambará,9,0,"381,0476218",2387
431171810,Bororé,3,0,"657,1762521",937
431171815,Encruzilhada,4,0,"218,9546132",293
431171820,Passo do Goulart,8,0,"425,6418173",808
431173405,Mampituba,0,0,"30,2664559",1394
431173410,Rio de Dentro,4,0,"30,9863381",862
431173415,Roça da Estância,0,0,"95,4005518",875
431175905,Manoel Viana,32,0,"269,4416489",5376
431175910,Barragem do Itú,3,0,"646,7811796",638
431175920,Pirajú,4,0,"474,4733445",787
431177505,Maquiné,22,0,"238,1383121",4435
431177510,Barra do Ouro,12,0,"297,3634652",1402
431177515,Morro Alto,3,0,"78,0782831",1581
431179105,Maratá,7,0,"25,6542383",1295
431179115,Esperança,3,0,"20,3049149",406
431179120,Macega,0,0,"22,1050004",398
431179125,São Pedro do Maratá,4,0,"13,9984551",371
431180905,Marau,177,0,"231,8484019",43240
431180909,Laranjeira,7,0,"78,8757636",613
431180917,Veado Pardo,7,0,"130,3267845",688
431180935,São Miguel,5,0,"208,7187176",583
431190805,Marcelino Ramos,9,0,"81,5217272",2810
431190810,Coronel Teixeira,14,0,"67,2702040",1029
431190820,Pinhalzinho,4,0,"80,9674802",481
431198105,Mariana Pimentel,22,0,"338,4504272",3916
431200505,Mariano Moro,13,0,"98,7274002",1858
431205405,Marques de Souza,10,0,"66,7516203",2828
431205410,Bela Vista do Fão,0,0,"23,3637106",424
431205415,Tamanduá,7,0,"35,5984207",717
431210405,Mata,27,0,"247,8320581",4070
431210410,Clara,3,0,"68,2886569",628
431213805,Mato Castelhano,18,0,"216,3064762",2383
431213810,Capingui,0,0,"21,9619307",170
431215305,Mato Leitão,12,0,"13,9660251",2303
431215315,Arroio Bonito,0,0,"10,8571438",404
431215340,Sampaio,0,0,"10,7808896",323
431215345,Santo Antônio,8,0,"11,1944808",1829
431217905,Mato Queimado,18,0,"114,6525736",1795
431220305,Maximiliano de Almeida,38,0,"208,4389746",4191
431225205,Minas do Leão,43,0,"424,3389387",7505
431230205,Miraguaí,9,0,"36,5402383",2758
431230210,Sítio Gabriel,0,0,"32,7681876",461
431230215,Tronqueiras,0,0,"61,9273382",1208
431235105,Montauri,24,0,"82,2301862",1499
431237705,Monte Alegre dos Campos,0,0,"70,7407954",487
431237710,Capela da Luz,0,0,"117,4205713",348
431237715,Carmo,4,0,"56,5901535",244
431237720,Enxovia,3,0,"55,9644133",389
431237725,Passo do Carro,0,0,"20,5195084",657
431237730,Ranchinho,0,0,"64,2027242",244
431237735,Santo Antonio,0,0,"50,0506237",149
431237738,São Francisco,0,0,"25,0273790",296
431237740,São José,0,0,"22,7113178",132
431237745,São Judas,0,0,"47,1966728",184
431237750,Saúde,0,0,"19,0311138",50
431238505,Monte Belo do Sul,28,0,"69,7263003",2557
431240105,Montenegro,169,0,"146,1751997",55913
431240113,Costa da Serra,7,0,"80,7717661",1820
431240118,Fortaleza,3,0,"65,8011275",935
431240127,Pesqueiro,0,0,"35,5020732",2212
431240135,Santos Reis,12,0,"46,1941048",1434
431240140,Vendinha,0,0,"50,5790330",2008
431242705,Mormaço,20,0,"146,1906214",2756
431244305,Morrinhos do Sul,0,0,"46,6154603",1326
431244310,Costão,0,0,"22,5008289",420
431244315,Morro de Dentro,0,0,"31,6697067",271
431244320,Morro do Forno,0,0,"65,4381705",1054
431245005,Morro Redondo,33,0,"244,6448484",6046
431247605,Morro Reuter,24,0,"89,4118448",6029
431250005,Mostardas,42,0,"284,9885409",8056
431250010,Doutor Edgardo Pereira Velho,0,0,"823,7801878",2348
431250013,Rincão do Cristóvão Pereira,0,0,"147,8654902",251
431250015,São Simão,5,0,"720,8075569",1435
431260905,Muçum,41,0,"111,2469650",4601
431261705,Muitos Capões,4,0,"226,8651256",1574
431261710,Bom Retiro,3,0,"185,7738702",204
431261715,Capão Grande,0,0,"134,2807771",299
431261720,Encruzilhada São Sebastião,0,0,"69,5899533",51
431261725,Fazenda Laranjeiras,0,0,"114,6284913",260
431261735,Morro Grande,0,0,"177,1374990",115
431261745,Santa Rita,0,0,"45,7983870",60
431261750,Várzea dos Antunes,0,0,"114,0893083",194
431261755,Vila Ituim,0,0,"125,0667073",122
431262505,Muliterno,0,0,"111,1323399",1721
431265805,Não-Me-Toque,73,0,"285,8993895",17406
431265815,São José do Centro,0,0,"75,7896195",492
431267405,Nicolau Vergueiro,9,0,"154,9945214",1932
431270805,Nonoai,72,0,"468,9624143",13719
431275705,Nova Alvorada,20,0,"102,2709359",2652
431275715,General Cadorna,5,0,"46,5896924",511
431280705,Nova Araçá,25,0,"75,5135766",4954
431290605,Nova Bassano,52,0,"211,6111706",9649
431295505,Nova Boa Vista,9,0,"93,7329014",2042
431300305,Nova Bréscia,25,0,"102,9943993",3044
431301105,Nova Candelária,10,0,"97,5791295",3061
431303705,Nova Esperança do Sul,25,0,"190,9996926",4865
431306005,Nova Hartz,29,0,"62,3194639",20088
431308605,Nova Pádua,27,0,"102,6434738",2343
431310205,Nova Palma,27,0,"211,7147989",4767
431310210,Canhemborá,0,0,"48,8462621",381
431310215,Vila Cruz,4,0,"54,0517866",438
431320105,Nova Petrópolis,35,0,"79,0602881",16267
431320107,Dos Boêmios,33,0,"110,0646416",4284
431320115,Pinhal Alto,10,0,"49,2433620",1778
431320120,Vale do Rio Caí,4,0,"51,7958583",971
431330005,Nova Prata,92,0,"259,9410953",25692
431333405,Nova Ramada,0,0,"255,2644510",2163
431335905,Nova Roma do Sul,34,0,"149,7668749",3466
431337505,Nova Santa Rita,92,0,"218,1533062",29024
431339105,Novo Cabrais,27,0,"192,9981482",3568
431340905,Novo Hamburgo,805,0,"222,5359760",227646
431342505,Novo Machado,13,0,"136,2941053",1811
431342515,Pratos,7,0,"82,5417078",1387
431344105,Novo Tiradentes,20,0,"75,4278744",2146
431346605,Novo Xingu,16,0,"79,8507870",1646
431349005,Novo Barreiro,33,0,"123,3441384",4272
431350805,Osório,148,0,"385,0905791",39595
431350811,Aguapés,0,0,"36,1586672",1252
431350827,Atlântida-Sul,11,0,"9,8187282",3506
431350828,Borussia,3,0,"43,9691169",1396
431350835,Passinhos,0,0,"172,1502557",744
431350845,Santa Luzia,3,0,"16,6904055",903
431360705,Paim Filho,29,0,"182,1153655",3629
431365605,Palmares do Sul,23,0,"56,2450750",4063
431365615,Bacupari,7,0,"253,2141332",789
431365616,Butiatuva,0,0,"54,4026493",277
431365617,Casa Velha,0,0,"129,2826477",121
431365620,Granja Getúlio Vargas,5,0,"140,7466434",1550
431365625,Frei Sebastião,0,0,"174,0467968",610
431365630,Quintão,19,0,"141,2630067",5434
431370605,Palmeira das Missões,136,0,"1034,8607566",31130
431370617,Quebrado,0,0,"31,5177974",284
431370642,Santa Rosa,0,0,"56,4802095",536
431370645,Santa Teresinha,0,0,"42,6559780",657
431370652,São Bento,0,0,"255,5865406",609
431380505,Palmitinho,41,0,"144,1813951",7839
431390405,Panambi,165,0,"491,5699198",43515
431395305,Pantano Grande,60,0,"375,6470218",8221
431395310,Aroeiras,4,0,"70,8018404",416
431395320,Monte Castelo,9,0,"182,4514392",881
431395330,Várzea,5,0,"212,3250140",694
431400105,Paraí,39,0,"121,7450985",7194
431402705,Paraíso do Sul,50,0,"337,5338785",6519
431403505,Pareci Novo,15,0,"57,4845748",4319
431405005,Parobé,164,0,"59,6546203",49575
431405012,Poço Fundo,4,0,"23,6587759",669
431405015,Santa Cristina,3,0,"25,3938055",1814
431406805,Passa Sete,12,0,"70,9371234",1418
431406810,Campo de Sobradinho,3,0,"112,5733597",1008
431406820,Murta,6,0,"78,9130906",921
431406830,Pitingal,0,0,"41,8422410",636
431407605,Passo do Sobrado,31,0,"265,1333305",6025
431410005,Passo Fundo,896,0,"232,9213438",201946
431410010,Bela Vista,0,0,"190,8808471",581
431410017,Bom Recreio,0,0,"91,7074882",1105
431410035,Pulador,0,0,"86,0071006",383
431410040,São Roque,3,0,"72,1039878",1375
431410045,Sede Independência,3,0,"50,8968756",392
431410050,Santo Antônio do Capinzal,4,0,"59,8888452",433
431413405,Paulo Bento,9,0,"149,6690480",2144
431415905,Paverama,45,0,"168,0059788",6657
431415915,Fazenda São José,3,0,"3,2902723",1260
431415920,Bom Jardim,0,0,"0,5671186",61
431417505,Pedras Altas,5,0,"534,9248034",968
431417510,Arroio Mau,0,0,"340,6177205",512
431417515,Cerro do Baú,0,0,"182,4042303",38
431417525,São Diogo,4,0,"316,0383128",543
431420905,Pedro Osório,68,0,"17,8024208",6951
431420920,Matarazzo,0,0,"585,9543438",533
431430805,Pejuçara,12,0,"414,1058767",3745
431440705,Pelotas,1507,3,"206,7312763",305656
431440720,Cascata,23,0,"138,2991717",2804
431440725,Cerrito Alegre,17,0,"214,7883761",2690
431440727,Z/3,17,0,"471,5467271",3374
431440735,Monte Bonito,10,0,"129,7450395",2883
431440742,Rincão da Cruz,16,0,"101,7745740",1891
431440745,Quilombo,16,0,"128,1811818",2224
431440750,Santa Silvana,25,0,"102,2076466",2078
431440760,Triunfo,24,0,"115,5057501",2085
431442305,Picada Café,18,0,"84,2804188",5351
431445605,Pinhal,14,0,"68,2218462",2959
431446405,Pinhal da Serra,14,0,"438,1096188",2248
431447205,Pinhal Grande,28,0,"265,4760864",3474
431447220,Rincão do Appel,0,0,"212,6340401",331
431449805,Pinheirinho do Vale,25,0,"105,3852941",4540
431450605,Pinheiro Machado,68,0,"975,1137198",9926
431450610,Candiota,0,0,"411,5107959",588
431450620,Torrinhas,9,0,"862,5510429",700
431454805,Pinto Bandeira,18,0,"104,8010338",2723
431455505,Pirapó,17,0,"226,6582564",1940
431455510,Figueira,0,0,"67,0649974",320
431460505,Piratini,87,0,"619,6112195",12812
431460510,Segundo Distrito,8,0,"972,9241789",1554
431460515,Terceiro Distrito,6,0,"853,7734193",1240
431460520,Quarto Distrito,0,0,"709,9408013",585
431460525,Quinto Distrito,11,0,"382,0506884",1313
431470405,Planalto,55,0,"120,6978045",8268
431470412,São Luiz,4,0,"43,0780970",714
431470415,Santa Cruz,3,0,"42,7208230",1060
431470420,São José,0,0,"22,0548871",364
431475305,Poço das Antas,20,0,"67,6182257",2171
431477905,Pontão,16,0,"456,8993834",3070
431477910,Sagrisa,0,0,"45,8100649",226
431478705,Ponte Preta,10,0,"71,4617362",1253
431478730,Souto Neto,0,0,"28,0426845",322
431480305,Portão,90,0,"159,2984984",34071
431490205,Porto Alegre,6174,0,"495,3901657",1332845
431500805,Porto Lucena,37,0,"250,8756194",4360
431505705,Porto Mauá,22,0,"105,8106798",2142
431507305,Porto Vera Cruz,13,0,"114,2839193",1560
431510705,Porto Xavier,51,0,"244,6406221",9702
431510720,Rincão Comprido,3,0,"36,8560204",236
431513105,Pouso Novo,0,0,"105,3382408",1739
431514905,Presidente Lucena,10,0,"49,6278407",3077
431515605,Progresso,10,0,"61,8682225",2803
431515607,Batovira,4,0,"31,3455475",362
431515610,Campo Branco,4,0,"86,6287317",1282
431515612,Constantino,4,0,"46,2373249",467
431515620,Xaxim,0,0,"29,9590771",426
431517205,Protásio Alves,25,0,"171,9940784",2025
431520605,Putinga,31,0,"185,4670721",3317
431520615,Xarqueada,0,0,"30,6924106",430
431530505,Quaraí,142,0,"3139,9948044",23500
431531305,Quatro Irmãos,11,0,"268,9706246",1552
431532105,Quevedos,13,0,"543,3589740",2507
431535405,Quinze de Novembro,27,0,"101,4080705",3014
431535420,Santa Clara do Ingaí,0,0,"49,9948033",378
431535425,Sede Aurora,8,0,"71,6692622",518
431540405,Redentora,24,0,"146,2185449",4001
431540410,São João,17,0,"103,2066485",4301
431540430,Sítio Cassemiro,7,0,"54,2799323",1436
431545305,Relvado,10,0,"108,1881560",1796
431550305,Restinga Sêca,118,0,"968,6204652",14939
431555205,Rio dos Índios,17,0,"141,2943431",1817
431555210,Posse dos Linhares,0,0,"37,1396306",306
431555215,Encruzilhada Bela Vista,0,0,"57,4202507",712
431560205,Rio Grande,841,0,"336,9707982",173650
431560215,Povo Novo,49,0,"471,8408233",5310
431560220,Quinta,53,0,"561,8346194",10325
431560225,Taim,6,0,"1256,8432683",1449
431560230,Ilha dos Marinheiros,13,0,"55,3774145",1166
431570105,Rio Pardo,148,0,"31,3301800",23724
431570110,Albardão,21,0,"295,4165684",2339
431570115,Bexiga,9,0,"166,9113678",951
431570122,Iruí,0,0,"374,6685849",189
431570123,João Rodrigues,10,0,"182,4237794",1074
431570124,Passo da Areia,20,0,"257,9514856",3767
431570127,Passo do Adão,0,0,"625,6062379",568
431570130,Rincão del Rei,21,0,"116,8033631",2042
431575005,Riozinho,21,0,"239,0904384",4473
431580005,Roca Sales,80,0,"166,4973714",10065
431580010,Campinho,8,0,"41,6107089",353
431590905,Rodeio Bonito,23,0,"51,8043953",5551
431590910,Saltinho,6,0,"31,4734005",1103
431595805,Rolador,3,0,"113,9324378",971
431595810,Igrejinha,0,0,"42,0174521",397
431595825,Passo do Faxinal,3,0,"43,3382606",133
